0,1,0.3553882342919523,False,0,,,
0,2,-1.103938102722168,False,5,,,
2,1,3.0636338097199616,True,6,,,
0,3,0.3511039614677429,False,8,0,,
3,2,2.4624319076538086,False,9,,0,
0,3,0.992553445350705,False,141,1,,
0,4,0.15432345867156982,True,238,0,,
4,3,-0.1314978796724693,False,239,1,,
3,5,0.8698985129594803,True,392,0,0,
5,2,-1.4220626950263977,True,393,,0,
0,6,1.6676548719406128,False,896,,,
6,3,0.11550776660442352,True,897,0,,
4,7,-0.017101958394050598,False,1888,0,,
7,3,0.06832583248615265,True,1889,1,0,
0,8,1.8538313210010529,True,6056,0,,
8,6,1.221888244152069,True,6057,,0,
4,9,1.1193746328353882,True,9390,,,
9,7,1.6903183460235596,True,9391,0,,
3,2,0.24618015622360367,True,11994,,1,
