0,1,1.8501526815041716,False,0,,,
0,2,0.4042471945285797,False,5,,,
2,1,1.300022105608862,True,6,,,
0,3,1.0290283560752869,True,8,0,,
3,2,-1.030509740114212,False,9,,0,
3,4,-2.086270332336426,False,14,,0,
4,2,-0.6622635722160339,True,15,,,
0,3,-0.6413833060097087,False,33,1,,
0,5,2.152090072631836,True,153,,,
5,3,0.7226573369670521,True,154,1,,
3,6,2.5984821915626526,False,180,0,0,
6,4,0.8312638998031616,True,181,,0,
3,7,-1.189180850982666,True,209,0,0,
7,6,-0.36059270799160004,False,210,0,0,
7,8,-0.750072717666626,False,779,0,0,
8,6,0.5878022909164429,True,780,0,0,
3,2,2.2553733508614413,True,2283,,1,
7,9,1.0874962359666824,True,6105,0,0,
9,8,1.2273700833320618,True,6106,0,,
