9114,6856,1.5,-0.002372479240806549,"[-0.11515384615384615, -0.06451612903225805, -0.04149295774647881, -0.03030303030303025, -0.00549357798165127, -0.00549357798165127, -0.00549357798165127, -0.00549357798165127, -0.005304424778760956, -0.005304424778760956, -0.005304424778760956, -0.005304424778760956, -0.005304424778760956, -0.005304424778760956, -0.005304424778760956, -0.005304424778760956, -0.005304424778760956, -0.005304424778760956, -0.005304424778760956, -0.005304424778760956, -0.005304424778760956, -0.005304424778760956, -0.005304424778760956, -0.005304424778760956, -0.005304424778760956, -0.005304424778760956, -0.005304424778760956, -0.005304424778760956, -0.005304424778760956, -0.005304424778760956, -0.005304424778760956, -0.005304424778760956, -0.00435729847494546, -0.002372479240806549, -0.002372479240806549, -0.002372479240806549, -0.002372479240806549, -0.002372479240806549, -0.002372479240806549, -0.002372479240806549]",3.4420193761824107
7659,9608,3.5999999046325684,-0.001085190039318454,"[-0.0498103448275862, -0.020766990291262125, -0.013763888888888838, -0.0027563636363636228, -0.0027563636363636228, -0.0027563636363636228, -0.0027563636363636228, -0.0027563636363636228, -0.0027563636363636228, -0.0027563636363636228, -0.0027563636363636228, -0.0027563636363636228, -0.0027563636363636228, -0.0027563636363636228, -0.001085190039318454, -0.001085190039318454, -0.001085190039318454, -0.001085190039318454, -0.001085190039318454, -0.001085190039318454, -0.001085190039318454, -0.001085190039318454, -0.001085190039318454, -0.001085190039318454, -0.001085190039318454, -0.001085190039318454, -0.001085190039318454, -0.001085190039318454, -0.001085190039318454, -0.001085190039318454, -0.001085190039318454, -0.001085190039318454, -0.001085190039318454, -0.001085190039318454, -0.001085190039318454, -0.001085190039318454, -0.001085190039318454, -0.001085190039318454, -0.001085190039318454, -0.001085190039318454]",-0.14566795476585429
882,2876,2.3333332538604736,-0.009894039735099273,"[-1.0, -0.10526315789473682, -0.07999999999999997, -0.07999999999999997, -0.07999999999999997, -0.06451612903225803, -0.06451612903225803, -0.03030303030303026, -0.03030303030303026, -0.03030303030303026, -0.03030303030303026, -0.03030303030303026, -0.03030303030303026, -0.03030303030303026, -0.03030303030303026, -0.03030303030303026, -0.03030303030303026, -0.03030303030303026, -0.03030303030303026, -0.03030303030303026, -0.03030303030303026, -0.03030303030303026, -0.03030303030303026, -0.03030303030303026, -0.03030303030303026, -0.03030303030303026, -0.02127659574468079, -0.02127659574468079, -0.02127659574468079, -0.014821782178217767, -0.014821782178217767, -0.014821782178217767, -0.009894039735099273, -0.009894039735099273, -0.009894039735099273, -0.009894039735099273, -0.009894039735099273, -0.009894039735099273, -0.009894039735099273, -0.009894039735099273]",4.605170185988092
5789,723,2.0,-0.00383354673495508,"[-0.3333333333333333, -0.05054237288135586, -0.04999999999999996, -0.04999999999999996, -0.011764705882352887, -0.011764705882352887, -0.011764705882352887, -0.011764705882352887, -0.011764705882352887, -0.011764705882352887, -0.011764705882352887, -0.011764705882352887, -0.011764705882352887, -0.011764705882352887, -0.011764705882352887, -0.011764705882352887, -0.011764705882352887, -0.011764705882352887, -0.011764705882352887, -0.011764705882352887, -0.011764705882352887, -0.011764705882352887, -0.011764705882352887, -0.00961538461538456, -0.00961538461538456, -0.00961538461538456, -0.00383354673495508, -0.00383354673495508, -0.00383354673495508, -0.00383354673495508, -0.00383354673495508, -0.00383354673495508, -0.00383354673495508, -0.00383354673495508, -0.00383354673495508, -0.00383354673495508, -0.00383354673495508, -0.00383354673495508, -0.00383354673495508, -0.00383354673495508]",4.710530701645918
8151,2034,0.20000004768371582,-0.001216522318454317,"[-0.046511627906976744, -0.009257352941176434, -0.003643463497453279, -0.003643463497453279, -0.003643463497453279, -0.003643463497453279, -0.002547770700636944, -0.002547770700636944, -0.002547770700636944, -0.002547770700636944, -0.002547770700636944, -0.002547770700636944, -0.002547770700636944, -0.002547770700636944, -0.002547770700636944, -0.002547770700636944, -0.002547770700636944, -0.002547770700636944, -0.002547770700636944, -0.002547770700636944, -0.0024701492537312977, -0.0024701492537312977, -0.0024701492537312977, -0.0024701492537312977, -0.0024701492537312977, -0.0024701492537312977, -0.0024701492537312977, -0.0024701492537312977, -0.0024701492537312977, -0.0024701492537312977, -0.0024701492537312977, -0.0024701492537312977, -0.0024701492537312977, -0.001216522318454317, -0.001216522318454317, -0.001216522318454317, -0.001216522318454317, -0.001216522318454317, -0.001216522318454317, -0.001216522318454317]",1.1009063312792426
1082,3103,5.0,-0.002066115702479232,"[-0.047190476190476144, -0.006780542986425274, -0.003913894324853157, -0.003913894324853157, -0.003913894324853157, -0.003913894324853157, -0.003913894324853157, -0.003913894324853157, -0.00229357798165128, -0.00229357798165128, -0.00229357798165128, -0.00229357798165128, -0.00229357798165128, -0.00229357798165128, -0.00229357798165128, -0.00229357798165128, -0.00229357798165128, -0.00229357798165128, -0.00229357798165128, -0.00229357798165128, -0.00229357798165128, -0.00229357798165128, -0.00229357798165128, -0.00229357798165128, -0.002066115702479232, -0.002066115702479232, -0.002066115702479232, -0.002066115702479232, -0.002066115702479232, -0.002066115702479232, -0.002066115702479232, -0.002066115702479232, -0.002066115702479232, -0.002066115702479232, -0.002066115702479232, -0.002066115702479232, -0.002066115702479232, -0.002066115702479232, -0.002066115702479232, -0.002066115702479232]",0
5253,5953,2.3333330154418945,-0.0014076620825147126,"[-0.05411111111111109, -0.02412096774193547, -0.02412096774193547, -0.020978494623655898, -0.011113821138211364, -0.0029411764705882366, -0.0029411764705882366, -0.0029411764705882366, -0.0029411764705882366, -0.0029411764705882366, -0.0029411764705882366, -0.0029411764705882366, -0.0029411764705882366, -0.0029411764705882366, -0.0029411764705882366, -0.0029411764705882366, -0.0024391143911438673, -0.0024391143911438673, -0.0024391143911438673, -0.0024391143911438673, -0.0024391143911438673, -0.0024391143911438673, -0.0024391143911438673, -0.0024391143911438673, -0.0024391143911438673, -0.0024391143911438673, -0.0024391143911438673, -0.0024391143911438673, -0.0024391143911438673, -0.0024391143911438673, -0.0024391143911438673, -0.0024391143911438673, -0.0024391143911438673, -0.0014076620825147126, -0.0014076620825147126, -0.0014076620825147126, -0.0014076620825147126, -0.0014076620825147126, -0.0014076620825147126, -0.0014076620825147126]",0.3016628013750327
3425,5593,2.3333330154418945,-0.015503875968992248,"[-0.11963999999999997, -0.05714285714285714, -0.05714285714285714, -0.05714285714285714, -0.02127659574468085, -0.02127659574468085, -0.02127659574468085, -0.02127659574468085, -0.015503875968992248, -0.015503875968992248, -0.015503875968992248, -0.015503875968992248, -0.015503875968992248, -0.015503875968992248, -0.015503875968992248, -0.015503875968992248, -0.015503875968992248, -0.015503875968992248, -0.015503875968992248, -0.015503875968992248, -0.015503875968992248, -0.015503875968992248, -0.015503875968992248, -0.015503875968992248, -0.015503875968992248, -0.015503875968992248, -0.015503875968992248, -0.015503875968992248, -0.015503875968992248, -0.015503875968992248, -0.015503875968992248, -0.015503875968992248, -0.015503875968992248, -0.015503875968992248, -0.015503875968992248, -0.015503875968992248, -0.015503875968992248, -0.015503875968992248, -0.015503875968992248, -0.015503875968992248]",0
6098,3689,0.6666665077209473,-1.0,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",0
4465,6470,3.0,-0.6666666666666666,"[-0.6666666666666666, -0.6666666666666666, -0.6666666666666666, -0.6666666666666666, -0.6666666666666666, -0.6666666666666666, -0.6666666666666666, -0.6666666666666666, -0.6666666666666666, -0.6666666666666666, -0.6666666666666666, -0.6666666666666666, -0.6666666666666666, -0.6666666666666666, -0.6666666666666666, -0.6666666666666666, -0.6666666666666666, -0.6666666666666666, -0.6666666666666666, -0.6666666666666666, -0.6666666666666666, -0.6666666666666666, -0.6666666666666666, -0.6666666666666666, -0.6666666666666666, -0.6666666666666666, -0.6666666666666666, -0.6666666666666666, -0.6666666666666666, -0.6666666666666666, -0.6666666666666666, -0.6666666666666666, -0.6666666666666666, -0.6666666666666666, -0.6666666666666666, -0.6666666666666666, -0.6666666666666666, -0.6666666666666666, -0.6666666666666666, -0.6666666666666666]",0
