0,1,1.132473598156851,False,0,,,
0,2,0.4641050696372986,False,18,0,,
2,1,0.4310609698295593,True,19,,0,
0,2,1.2151872298200015,False,22,1,,
0,3,2.0817315578460693,True,23,0,,
3,2,0.7482772326547982,True,24,1,0,
3,1,0.46867354593158383,True,241,,0,
0,4,1.2289233654737473,True,251,0,,
4,2,-1.5799460411071777,False,252,0,0,
4,5,1.4660075902938843,True,378,0,0,
5,2,2.0475425720214844,True,379,0,0,
0,3,1.4416020604007764,True,425,1,,
0,5,1.6188397043980192,True,2243,1,,
4,5,-2.0623057481426947,True,12596,2,0,
