0,0,False,True,"[3, 8]",,6,1
1,9,True,False,[],,6,0
2,8,False,False,[1],,2,1
3,4,False,False,[7],,5,2
4,7,False,False,[2],,2,1
5,2,False,False,"[4, 9]",,2,1
6,6,False,False,[4],,5,1
7,5,False,False,"[6, 2]",,3,1
8,1,False,False,[5],,2,1
9,3,False,False,[3],,4,1
