0,1,-1.776452400799114,False,0,,,
0,2,1.4271279573440552,False,11,0,,
2,1,-0.6389849084273165,True,12,,0,
0,3,2.966197371482849,False,54,0,,
3,2,1.5761615950614214,False,55,0,,
0,2,1.1273190727444458,True,74,1,,
3,4,1.4731736779212952,True,459,,,
4,2,1.7264436036348343,True,460,0,,
3,1,-0.870222552194448,True,789,,,
0,5,0.8978466466069221,True,10081,0,,
5,3,0.35461175441741943,False,10082,0,0,
0,2,0.7643622952544835,True,13547,2,,
5,6,0.6401362717151642,True,15132,0,0,
6,3,0.6619332432746887,True,15133,0,,
