0,1,-1.6190995132298105,False,1,,,
0,2,0.1482851505279541,True,62,0,,
2,1,-2.3324347590775125,False,63,,0,
2,3,0.6085629165172577,False,91,0,0,
3,1,-1.2039438342423074,True,92,,,
2,4,0.7065751552581787,True,206,,0,
4,3,1.4864958822727203,False,207,0,,
4,5,1.6129990816116333,False,1085,,,
5,3,0.2931751608848572,True,1086,0,,
4,6,1.604250192642212,True,4665,0,,
6,5,0.3384192883968353,True,4666,,0,
4,3,1.255428595866513,False,6078,1,,
4,7,0.9927767477929592,True,6119,,,
7,3,-0.31028308120791936,True,6120,1,,
