0,1,-0.5183884995833223,False,0,,,
0,2,1.9454328417778015,False,5,,,
2,1,1.8244158029556274,True,6,,,
0,3,-0.09084156155586243,True,8,0,,
3,2,-0.8481159508228302,False,9,,0,
3,4,0.9390387535095215,False,14,,0,
4,2,0.017573148012161255,False,15,,,
0,3,2.0143439389038695,True,33,1,,
0,3,1.9141563342268044,True,35,2,,
3,5,0.03263729810714722,True,384,,0,
5,4,2.8642863035202026,True,385,,,
5,2,-1.3699982166290283,True,793,,,
4,6,0.18496012687683105,True,1560,0,,
6,2,1.3676292896270752,True,1561,,,
3,2,-1.8803022767280615,False,3677,,1,
3,7,0.6177453100681305,True,8893,0,1,
7,2,-0.48829614770164853,True,8894,,0,
