9137,7330,2.6666665077209473,-0.8839999999999996,"[-0.9999999999999999, -0.9999999999999999, -0.8839999999999996, -0.8839999999999996, -0.8839999999999996, -0.8839999999999996, -0.8839999999999996, -0.8839999999999996, -0.8839999999999996, -0.8839999999999996, -0.8839999999999996, -0.8839999999999996, -0.8839999999999996, -0.8839999999999996, -0.8839999999999996, -0.8839999999999996, -0.8839999999999996, -0.8839999999999996, -0.8839999999999996, -0.8839999999999996, -0.8839999999999996, -0.8839999999999996, -0.8839999999999996, -0.8839999999999996, -0.8839999999999996, -0.8839999999999996, -0.8839999999999996, -0.8839999999999996, -0.8839999999999996, -0.8839999999999996, -0.8839999999999996, -0.8839999999999996, -0.8839999999999996, -0.8839999999999996, -0.8839999999999996, -0.8839999999999996, -0.8839999999999996, -0.8839999999999996, -0.8839999999999996, -0.8839999999999996]",-0.24988315019358961
3174,2581,9.0,-0.0,"[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0]",0.0
834,2249,2.0,-0.968999999999998,"[-0.9819999999999964, -0.968999999999998, -0.968999999999998, -0.968999999999998, -0.968999999999998, -0.968999999999998, -0.968999999999998, -0.968999999999998, -0.968999999999998, -0.968999999999998, -0.968999999999998, -0.968999999999998, -0.968999999999998, -0.968999999999998, -0.968999999999998, -0.968999999999998, -0.968999999999998, -0.968999999999998, -0.968999999999998, -0.968999999999998, -0.968999999999998, -0.968999999999998, -0.968999999999998, -0.968999999999998, -0.968999999999998, -0.968999999999998, -0.968999999999998, -0.968999999999998, -0.968999999999998, -0.968999999999998, -0.968999999999998, -0.968999999999998, -0.968999999999998, -0.968999999999998, -0.968999999999998, -0.968999999999998, -0.968999999999998, -0.968999999999998, -0.968999999999998, -0.968999999999998]",-0.10768681030940672
1751,777,1.5,-0.07800000000000001,"[-0.7819999999999888, -0.7819999999999888, -0.7819999999999888, -0.7819999999999888, -0.7819999999999888, -0.7819999999999888, -0.6279999999999973, -0.6279999999999973, -0.6279999999999973, -0.6279999999999973, -0.6279999999999973, -0.6279999999999973, -0.6279999999999973, -0.6279999999999973, -0.5849999999999994, -0.5849999999999994, -0.5639999999999958, -0.5639999999999958, -0.5639999999999958, -0.25500000000000006, -0.25500000000000006, -0.25500000000000006, -0.25500000000000006, -0.25500000000000006, -0.25500000000000006, -0.25500000000000006, -0.07800000000000001, -0.07800000000000001, -0.07800000000000001, -0.07800000000000001, -0.07800000000000001, -0.07800000000000001, -0.07800000000000001, -0.07800000000000001, -0.07800000000000001, -0.07800000000000001, -0.07800000000000001, -0.07800000000000001, -0.07800000000000001, -0.07800000000000001]",0.6792442753909539
631,6221,3.3333332538604736,-0.8879999999999995,"[-0.9959999999999704, -0.955999999999999, -0.9489999999999992, -0.9489999999999992, -0.8879999999999995, -0.8879999999999995, -0.8879999999999995, -0.8879999999999995, -0.8879999999999995, -0.8879999999999995, -0.8879999999999995, -0.8879999999999995, -0.8879999999999995, -0.8879999999999995, -0.8879999999999995, -0.8879999999999995, -0.8879999999999995, -0.8879999999999995, -0.8879999999999995, -0.8879999999999995, -0.8879999999999995, -0.8879999999999995, -0.8879999999999995, -0.8879999999999995, -0.8879999999999995, -0.8879999999999995, -0.8879999999999995, -0.8879999999999995, -0.8879999999999995, -0.8879999999999995, -0.8879999999999995, -0.8879999999999995, -0.8879999999999995, -0.8879999999999995, -0.8879999999999995, -0.8879999999999995, -0.8879999999999995, -0.8879999999999995, -0.8879999999999995, -0.8879999999999995]",5.1301739700367
3339,9783,1.6666665077209473,-0.9469999999999995,"[-0.992999999999994, -0.9729999999999978, -0.9729999999999978, -0.9729999999999978, -0.9729999999999978, -0.9729999999999978, -0.9729999999999978, -0.9729999999999978, -0.9689999999999983, -0.9689999999999983, -0.9689999999999983, -0.9639999999999985, -0.9639999999999985, -0.9639999999999985, -0.9519999999999992, -0.9519999999999992, -0.9519999999999992, -0.9519999999999992, -0.9519999999999992, -0.9519999999999992, -0.9519999999999992, -0.9519999999999992, -0.9519999999999992, -0.9519999999999992, -0.9519999999999992, -0.9519999999999992, -0.9519999999999992, -0.9469999999999995, -0.9469999999999995, -0.9469999999999995, -0.9469999999999995, -0.9469999999999995, -0.9469999999999995, -0.9469999999999995, -0.9469999999999995, -0.9469999999999995, -0.9469999999999995, -0.9469999999999995, -0.9469999999999995, -0.9469999999999995]",3.816712825623821
4075,6331,4.333333253860474,-0.8779999999999994,"[-0.9919999999999992, -0.9679999999999995, -0.9679999999999995, -0.9679999999999995, -0.9679999999999995, -0.9679999999999995, -0.9679999999999995, -0.9679999999999995, -0.9679999999999995, -0.9679999999999995, -0.9589999999999999, -0.9589999999999999, -0.9589999999999999, -0.9589999999999999, -0.9589999999999999, -0.9589999999999999, -0.9589999999999999, -0.9589999999999999, -0.9589999999999999, -0.9589999999999999, -0.9589999999999999, -0.9589999999999999, -0.9589999999999999, -0.9589999999999999, -0.9589999999999999, -0.9589999999999999, -0.9589999999999999, -0.8779999999999994, -0.8779999999999994, -0.8779999999999994, -0.8779999999999994, -0.8779999999999994, -0.8779999999999994, -0.8779999999999994, -0.8779999999999994, -0.8779999999999994, -0.8779999999999994, -0.8779999999999994, -0.8779999999999994, -0.8779999999999994]",4.961845129926823
6011,5466,7.166666507720947,-0.27900000000000014,"[-0.9909999999999987, -0.9909999999999987, -0.7719999999999991, -0.7719999999999991, -0.49400000000000027, -0.49400000000000027, -0.49400000000000027, -0.49400000000000027, -0.49400000000000027, -0.49400000000000027, -0.49400000000000027, -0.49400000000000027, -0.49400000000000027, -0.49400000000000027, -0.4510000000000001, -0.4510000000000001, -0.4510000000000001, -0.4510000000000001, -0.4510000000000001, -0.4510000000000001, -0.4510000000000001, -0.4510000000000001, -0.4510000000000001, -0.4510000000000001, -0.4510000000000001, -0.4510000000000001, -0.4510000000000001, -0.4510000000000001, -0.4510000000000001, -0.4510000000000001, -0.4510000000000001, -0.4510000000000001, -0.4510000000000001, -0.4510000000000001, -0.4510000000000001, -0.4510000000000001, -0.27900000000000014, -0.27900000000000014, -0.27900000000000014, -0.27900000000000014]",-0.07643262407082506
64,1825,0.6666665077209473,-0.7929999999999994,"[-1.0, -0.9379999999999997, -0.9379999999999997, -0.9379999999999997, -0.9379999999999997, -0.9379999999999997, -0.9379999999999997, -0.9009999999999998, -0.9009999999999998, -0.9009999999999998, -0.9009999999999998, -0.7929999999999994, -0.7929999999999994, -0.7929999999999994, -0.7929999999999994, -0.7929999999999994, -0.7929999999999994, -0.7929999999999994, -0.7929999999999994, -0.7929999999999994, -0.7929999999999994, -0.7929999999999994, -0.7929999999999994, -0.7929999999999994, -0.7929999999999994, -0.7929999999999994, -0.7929999999999994, -0.7929999999999994, -0.7929999999999994, -0.7929999999999994, -0.7929999999999994, -0.7929999999999994, -0.7929999999999994, -0.7929999999999994, -0.7929999999999994, -0.7929999999999994, -0.7929999999999994, -0.7929999999999994, -0.7929999999999994, -0.7929999999999994]",1.6094379124341003
7843,4338,0.6666665077209473,-1.0,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",0
9623,6551,4.916666507720947,-0.1700000000000001,"[-0.8869999999999999, -0.34100000000000025, -0.34100000000000025, -0.2800000000000002, -0.2800000000000002, -0.2800000000000002, -0.2800000000000002, -0.2800000000000002, -0.2800000000000002, -0.2800000000000002, -0.2800000000000002, -0.2800000000000002, -0.2800000000000002, -0.2800000000000002, -0.20900000000000013, -0.20900000000000013, -0.20900000000000013, -0.20900000000000013, -0.20900000000000013, -0.20900000000000013, -0.20900000000000013, -0.1700000000000001, -0.1700000000000001, -0.1700000000000001, -0.1700000000000001, -0.1700000000000001, -0.1700000000000001, -0.1700000000000001, -0.1700000000000001, -0.1700000000000001, -0.1700000000000001, -0.1700000000000001, -0.1700000000000001, -0.1700000000000001, -0.1700000000000001, -0.1700000000000001, -0.1700000000000001, -0.1700000000000001, -0.1700000000000001, -0.1700000000000001]",0.09114073673603175
7404,2741,0.6666665077209473,-1.0,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",0
9007,9056,3.866666793823242,-0.9609999999999994,"[-1.0, -0.9639999999999985, -0.9639999999999985, -0.9639999999999985, -0.9639999999999985, -0.9639999999999985, -0.9639999999999985, -0.9609999999999994, -0.9609999999999994, -0.9609999999999994, -0.9609999999999994, -0.9609999999999994, -0.9609999999999994, -0.9609999999999994, -0.9609999999999994, -0.9609999999999994, -0.9609999999999994, -0.9609999999999994, -0.9609999999999994, -0.9609999999999994, -0.9609999999999994, -0.9609999999999994, -0.9609999999999994, -0.9609999999999994, -0.9609999999999994, -0.9609999999999994, -0.9609999999999994, -0.9609999999999994, -0.9609999999999994, -0.9609999999999994, -0.9609999999999994, -0.9609999999999994, -0.9609999999999994, -0.9609999999999994, -0.9609999999999994, -0.9609999999999994, -0.9609999999999994, -0.9609999999999994, -0.9609999999999994, -0.9609999999999994]",5.801641200309903
5856,2971,2.5333333015441895,-0.9510000000000001,"[-1.0000000000000002, -0.975, -0.9510000000000001, -0.9510000000000001, -0.9510000000000001, -0.9510000000000001, -0.9510000000000001, -0.9510000000000001, -0.9510000000000001, -0.9510000000000001, -0.9510000000000001, -0.9510000000000001, -0.9510000000000001, -0.9510000000000001, -0.9510000000000001, -0.9510000000000001, -0.9510000000000001, -0.9510000000000001, -0.9510000000000001, -0.9510000000000001, -0.9510000000000001, -0.9510000000000001, -0.9510000000000001, -0.9510000000000001, -0.9510000000000001, -0.9510000000000001, -0.9510000000000001, -0.9510000000000001, -0.9510000000000001, -0.9510000000000001, -0.9510000000000001, -0.9510000000000001, -0.9510000000000001, -0.9510000000000001, -0.9510000000000001, -0.9510000000000001, -0.9510000000000001, -0.9510000000000001, -0.9510000000000001, -0.9510000000000001]",-0.14778081406270402
4787,8766,1.0,-1.0,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",0
