0,1,-0.981234972442705,False,0,,,
0,2,0.4641430974006653,True,18,0,,
2,1,-0.15869491275699787,False,19,,0,
2,3,1.46794855594635,False,150,0,0,
3,1,0.07894028249828167,True,151,,,
0,2,-1.0165663687641544,False,336,1,,
2,4,1,True,773,0,0,
4,3,1.46794855594635,False,774,0,0,
2,1,0.8108626341064602,True,1096,,1,
4,5,1,True,2419,,0,
5,3,1.46794855594635,True,2420,0,,
5,1,-0.7427497774480842,True,7375,,,
2,5,-0.9550969107468106,True,7503,,1,
2,5,0.40646751911509993,True,14572,,0,
0,6,1,True,17041,,,
6,2,-1.0165663687641544,True,17042,1,,
5,3,-0.6866627748769185,True,17261,1,,
