0,1,0.7776311737641508,False,0,,,
0,2,0.6453317701816559,True,18,0,,
2,1,-0.5819621831178665,True,19,,0,
0,2,-0.0849628895521164,False,22,1,,
0,3,1.4665561318397522,True,23,0,,
3,2,0.04646113575290456,True,24,1,0,
0,3,-1.1223824313742239,True,2360,1,,
0,3,0.5101792401543517,False,3486,2,,
0,4,-0.24472689628601074,False,10529,0,,
4,3,1.064335662769403,True,10530,2,0,
0,5,0.3947734236717224,True,13937,0,,
5,4,-0.3985176086425781,True,13938,0,0,
3,1,0.48840105364235753,True,14942,,0,
5,3,-0.42857744429601885,True,17678,3,0,
