0,0,False,True,"[5, 6]",,6,1
1,7,True,False,[],,6,0
2,5,False,False,[8],,4,3
3,3,False,False,"[4, 2]",,2,1
4,4,False,False,"[2, 1]",,2,1
5,1,False,False,"[6, 7]",,3,1
6,2,False,False,[3],,2,1
7,2,False,False,[1],,4,1
8,6,False,False,[1],,4,1
