0,1,-0.09504639085682087,False,0,,,
0,2,-1.029708206653595,False,18,0,,
2,1,-0.7621455490589142,False,19,,0,
0,2,0.8372295877416016,False,22,1,,
0,3,-1.1678102016448975,False,23,0,,
3,2,-1.744178562752497,True,24,1,0,
0,4,-0.4691227674484253,False,65,0,,
4,3,-0.6723382789641619,True,66,0,,
0,5,3.523777484893799,True,94,0,,
5,4,0.5430542826652527,True,95,0,0,
4,3,0.23237300972424646,True,270,1,,
2,6,1.922181487083435,True,422,0,0,
6,1,-0.14468804001808167,True,423,,,
0,7,0.7273852527141571,True,1132,0,,
7,2,-0.09071826934814453,True,1133,0,0,
