0,0,False,True,[3],,6,1
1,8,True,False,[],,6,0
2,3,False,False,[4],,3,1
3,1,False,False,"[1, 8]",,3,1
4,4,False,False,[7],,2,1
5,6,False,False,[6],,4,2
6,7,False,False,[1],,5,1
7,5,False,False,[5],,5,1
8,2,False,False,[2],,2,1
