0,1,-0.5140308636084383,False,0,,,
0,2,0.8195688128471375,False,5,,,
2,1,-1.2298381934717482,True,6,,,
0,3,-0.3482162654399872,True,8,0,,
3,2,1.1646063327789307,False,9,,0,
3,4,3.3713905811309814,False,14,,0,
4,2,0.7136489003896713,False,15,,,
0,3,-0.1108163528870929,True,33,1,,
0,3,-0.7658325566595023,True,35,2,,
3,5,2.8966328501701355,True,384,,0,
5,4,-0.381442666053772,True,385,,,
5,2,0.03826598018783711,True,793,,,
4,6,0.9446584619581699,True,1560,0,,
6,2,0.5981862843036652,True,1561,,,
3,2,-0.7743001843666113,True,3677,,1,
0,3,-0.4157401958714344,True,3734,3,,
