0,1,-2.450334538783151,False,0,,,
0,2,-0.11741924285888672,False,2,0,,
2,1,-0.07201017439365387,False,3,,0,
2,3,1.2814129889011383,False,115,0,0,
3,1,0.19315918534994125,False,116,,0,
2,4,1.2491682916879654,False,169,0,0,
4,3,1.2493194788694382,True,170,0,,
0,5,1.8030179142951965,True,203,0,,
5,2,-0.5843659043312073,False,204,0,,
5,6,0.9317483901977539,True,666,0,,
6,2,2.1040197610855103,True,667,0,0,
2,7,1.1154311895370483,True,1770,0,0,
7,4,1.8269873261451721,True,1771,0,,
3,8,0.2650693655014038,True,4470,0,0,
8,1,-0.5278962031006813,True,4471,,0,
