0,0,False,True,"[2, 2]",,6,1
1,5,True,False,[],,6,0
2,1,False,False,"[4, 5]",,4,3
3,3,False,False,[4],,2,1
4,4,False,False,[1],,2,1
5,2,False,False,[3],,3,1
