0,1,-0.24665575202854328,False,0,,,
0,2,0.7433758974075317,False,5,,,
2,1,-0.5306291478529757,True,6,,,
0,3,1.0781718418002129,False,8,0,,
3,2,2.9540021419525146,False,9,,0,
3,4,0.11246013641357422,False,14,,0,
4,2,0.09755843877792358,True,15,,,
0,3,-0.17234593629837036,False,33,1,,
0,5,-0.23407280445098877,False,153,,,
5,3,-0.048282594306408244,True,154,1,,
3,6,2.4992480278015137,False,180,0,0,
6,4,0.17183250188827515,True,181,,0,
3,7,-0.7890660166740417,True,209,0,0,
7,6,0.5445422232151031,True,210,0,0,
5,4,0.18595599048131572,True,1364,,,
7,2,-0.4238516688346863,True,2756,,0,
0,8,-1.4918789863586426,True,5989,0,,
8,5,0.07823336124420166,True,5990,,0,
0,9,1.1181598901748657,True,9493,0,,
9,3,1.3168641030788422,True,9494,0,,
6,2,-1.4059496277708365,True,9831,,0,
