0,1,-1.6792837279692476,False,0,,,
0,2,-0.7630656957626343,False,5,,,
2,1,-0.8078924417495728,False,6,,,
2,3,4.104341745376587,True,175,0,,
3,1,-0.8510564873770063,False,176,,0,
0,4,1.2938494980335236,False,192,0,,
4,2,0.06469964981079102,False,193,,,
0,5,1,True,340,,,
5,4,1.2938494980335236,True,341,0,,
0,3,-0.013116949931204047,True,9689,1,,
3,6,1,False,11672,0,0,
6,1,-0.8510564873770063,True,11673,,0,
3,7,1,True,15071,0,0,
7,6,1,True,15072,0,,
4,8,1,True,18258,0,,
8,2,0.06469964981079102,True,18259,,0,
