2812,-1.0,"[3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0]",-0.851,"[-0.851, -0.851, -0.851, -0.851, -0.851, -0.851, -0.851, -0.851, -0.851, -0.851, -0.851, -0.851, -0.851, -0.851, -0.851, -0.851, -0.851, -0.851, -0.851, -0.851, -0.851, -0.851, -0.851, -0.851, -0.851, -0.851, -0.851, -0.851, -0.851, -0.851, -0.851, -0.851, -0.851, -0.851, -0.851, -0.851, -0.851, -0.851, -0.851, -0.851]",-0.283667536982465
2076,-1.0,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]",-1.0,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",0
2999,-1.0,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]",-0.074625,"[-0.074625, -0.074625, -0.074625, -0.074625, -0.074625, -0.074625, -0.074625, -0.074625, -0.074625, -0.074625, -0.074625, -0.074625, -0.074625, -0.074625, -0.074625, -0.074625, -0.074625, -0.074625, -0.074625, -0.074625, -0.074625, -0.074625, -0.074625, -0.074625, -0.074625, -0.074625, -0.074625, -0.074625, -0.074625, -0.074625, -0.074625, -0.074625, -0.074625, -0.074625, -0.074625, -0.074625, -0.074625, -0.074625, -0.074625, -0.074625]",-0.026491586832740183
5105,-1.0,"[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]",-0.08333333333333333,"[-0.08333333333333333, -0.08333333333333333, -0.08333333333333333, -0.08333333333333333, -0.08333333333333333, -0.08333333333333333, -0.08333333333333333, -0.08333333333333333, -0.08333333333333333, -0.08333333333333333, -0.08333333333333333, -0.08333333333333333, -0.08333333333333333, -0.08333333333333333, -0.08333333333333333, -0.08333333333333333, -0.08333333333333333, -0.08333333333333333, -0.08333333333333333, -0.08333333333333333, -0.08333333333333333, -0.08333333333333333, -0.08333333333333333, -0.08333333333333333, -0.08333333333333333, -0.08333333333333333, -0.08333333333333333, -0.08333333333333333, -0.08333333333333333, -0.08333333333333333, -0.08333333333333333, -0.08333333333333333, -0.08333333333333333, -0.08333333333333333, -0.08333333333333333, -0.08333333333333333, -0.08333333333333333, -0.08333333333333333, -0.08333333333333333, -0.08333333333333333]",0
3108,-1.0,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]",-0.016915254237288093,"[-0.016915254237288093, -0.016915254237288093, -0.016915254237288093, -0.016915254237288093, -0.016915254237288093, -0.016915254237288093, -0.016915254237288093, -0.016915254237288093, -0.016915254237288093, -0.016915254237288093, -0.016915254237288093, -0.016915254237288093, -0.016915254237288093, -0.016915254237288093, -0.016915254237288093, -0.016915254237288093, -0.016915254237288093, -0.016915254237288093, -0.016915254237288093, -0.016915254237288093, -0.016915254237288093, -0.016915254237288093, -0.016915254237288093, -0.016915254237288093, -0.016915254237288093, -0.016915254237288093, -0.016915254237288093, -0.016915254237288093, -0.016915254237288093, -0.016915254237288093, -0.016915254237288093, -0.016915254237288093, -0.016915254237288093, -0.016915254237288093, -0.016915254237288093, -0.016915254237288093, -0.016915254237288093, -0.016915254237288093, -0.016915254237288093, -0.016915254237288093]",-0.012429216196844383
3581,-1.0,"[8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0]",-0.07111764705882351,"[-0.07111764705882351, -0.07111764705882351, -0.07111764705882351, -0.07111764705882351, -0.07111764705882351, -0.07111764705882351, -0.07111764705882351, -0.07111764705882351, -0.07111764705882351, -0.07111764705882351, -0.07111764705882351, -0.07111764705882351, -0.07111764705882351, -0.07111764705882351, -0.07111764705882351, -0.07111764705882351, -0.07111764705882351, -0.07111764705882351, -0.07111764705882351, -0.07111764705882351, -0.07111764705882351, -0.07111764705882351, -0.07111764705882351, -0.07111764705882351, -0.07111764705882351, -0.07111764705882351, -0.07111764705882351, -0.07111764705882351, -0.07111764705882351, -0.07111764705882351, -0.07111764705882351, -0.07111764705882351, -0.07111764705882351, -0.07111764705882351, -0.07111764705882351, -0.07111764705882351, -0.07111764705882351, -0.07111764705882351, -0.07111764705882351, -0.07111764705882351]",-0.31814004126424894
9088,-1.0,"[3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0]",-0.863,"[-0.863, -0.863, -0.863, -0.863, -0.863, -0.863, -0.863, -0.863, -0.863, -0.863, -0.863, -0.863, -0.863, -0.863, -0.863, -0.863, -0.863, -0.863, -0.863, -0.863, -0.863, -0.863, -0.863, -0.863, -0.863, -0.863, -0.863, -0.863, -0.863, -0.863, -0.863, -0.863, -0.863, -0.863, -0.863, -0.863, -0.863, -0.863, -0.863, -0.863]",-0.2723250863820997
9345,-1.0,"[6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0]",-0.0,"[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0]",0.0
9959,-1.0,"[9.0, 9.0, 9.0, 9.0, 9.0, 9.0, 9.0, 9.0, 9.0, 9.0]",-0.026666666666666672,"[-0.026666666666666672, -0.026666666666666672, -0.026666666666666672, -0.026666666666666672, -0.026666666666666672, -0.026666666666666672, -0.026666666666666672, -0.026666666666666672, -0.026666666666666672, -0.026666666666666672, -0.026666666666666672, -0.026666666666666672, -0.026666666666666672, -0.026666666666666672, -0.026666666666666672, -0.026666666666666672, -0.026666666666666672, -0.026666666666666672, -0.026666666666666672, -0.026666666666666672, -0.026666666666666672, -0.026666666666666672, -0.026666666666666672, -0.026666666666666672, -0.026666666666666672, -0.026666666666666672, -0.026666666666666672, -0.026666666666666672, -0.026666666666666672, -0.026666666666666672, -0.026666666666666672, -0.026666666666666672, -0.026666666666666672, -0.026666666666666672, -0.026666666666666672, -0.026666666666666672, -0.026666666666666672, -0.026666666666666672, -0.026666666666666672, -0.026666666666666672]",0
7914,-1.0,"[3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0]",-0.03773584905660378,"[-0.03773584905660378, -0.03773584905660378, -0.03773584905660378, -0.03773584905660378, -0.03773584905660378, -0.03773584905660378, -0.03773584905660378, -0.03773584905660378, -0.03773584905660378, -0.03773584905660378, -0.03773584905660378, -0.03773584905660378, -0.03773584905660378, -0.03773584905660378, -0.03773584905660378, -0.03773584905660378, -0.03773584905660378, -0.03773584905660378, -0.03773584905660378, -0.03773584905660378, -0.03773584905660378, -0.03773584905660378, -0.03773584905660378, -0.03773584905660378, -0.03773584905660378, -0.03773584905660378, -0.03773584905660378, -0.03773584905660378, -0.03773584905660378, -0.03773584905660378, -0.03773584905660378, -0.03773584905660378, -0.03773584905660378, -0.03773584905660378, -0.03773584905660378, -0.03773584905660378, -0.03773584905660378, -0.03773584905660378, -0.03773584905660378, -0.03773584905660378]",0
