0,1,-0.3240342634573763,False,0,,,
0,2,0.9029791355133057,False,5,,,
2,1,-0.551743646229822,True,6,,,
0,3,0.6217077672481537,True,8,0,,
3,2,-0.9617648124694824,False,9,,0,
3,4,-0.6189011335372925,False,14,,0,
4,2,-1.569349765777588,True,15,,,
0,3,-0.787426308615147,False,33,1,,
0,5,1.3406147956848145,False,153,,,
5,3,0.28842438675648085,True,154,1,,
3,6,1.560640275478363,False,180,0,0,
6,4,0.08646982908248901,True,181,,0,
3,7,0.7560526877641678,True,209,0,0,
7,6,-0.15884006023406982,True,210,0,0,
5,4,0.6955975020683487,True,333,,,
0,8,1,True,3638,0,,
8,5,1.3406147956848145,True,3639,,0,
8,1,0.5731821658566647,False,8369,,0,
8,9,1,True,8720,,0,
9,1,0.5731821658566647,True,8721,,,
3,6,-0.6235468437292473,True,16553,1,1,
