0,1,-0.34954576667698056,False,0,,,
0,2,-0.08816313743591309,True,18,0,,
2,1,0.9714870154857635,True,19,,0,
0,2,-0.2491631805896759,False,22,1,,
0,3,-1.6428031623363495,False,23,0,,
3,2,1.048537015914917,True,24,1,0,
0,4,2.00229624658823,False,65,0,,
4,3,0.289215624332428,True,66,0,,
4,2,0.8989094085827536,True,104,2,,
2,1,0.7917475669778555,False,260,,1,
2,5,1.4358587190508842,True,1190,0,1,
5,1,-1.0828621120058328,True,1191,,0,
0,6,0.2340431809425354,True,2517,0,,
6,4,-0.32774296402931213,True,2518,0,,
6,3,-2.385599864052359,True,3688,1,,
4,3,0.6579827492168595,True,4042,2,,
