0,1,0.35878242078868716,False,0,,,
0,2,2.5770577788352966,False,11,0,,
2,1,2.1567981344803986,False,12,,0,
0,3,3.9717316180467606,True,200,0,,
3,2,-0.09689299389719963,False,201,0,,
2,4,0.019632553681731224,True,558,0,0,
4,1,-0.6150765764370745,True,559,,0,
3,5,1.4726546108722687,True,1705,0,,
5,2,-0.4828253835439682,False,1706,0,,
5,6,0.6368871927261353,False,1957,0,,
6,2,-0.2532089203596115,True,1958,0,0,
5,2,-1.0431235593402886,True,9625,1,,
5,7,0.3092297315597534,True,9729,0,,
7,6,-0.583573579788208,True,9730,0,0,
