0,1,-2.6034923094168487,False,0,,,
0,2,0.5648294687271118,False,5,,,
2,1,0.3468364179134369,True,6,,,
0,3,-2.425191879272461,True,8,0,,
3,2,-2.916802406311035,False,9,,0,
3,4,1.9687273651361465,True,14,,0,
4,2,-1.3950702548027039,True,15,,,
0,3,-0.05651356361621507,False,33,1,,
0,3,0.2089293897151947,False,35,2,,
4,1,-2.137757575477938,False,49,,,
0,3,-1.8277951717610033,True,449,3,,
0,5,1.9642074704170227,True,614,0,,
5,3,0.5219557285308838,True,615,2,0,
4,6,1,True,7037,0,,
6,1,-2.137757575477938,True,7038,,0,
0,7,1,True,13285,0,,
7,3,-0.05651356361621507,True,13286,1,0,
