0,0,False,True,[8],,6,1
1,8,True,False,[],,6,0
2,2,False,False,[6],,2,1
3,5,False,False,[7],,3,1
4,7,False,False,[1],,3,1
5,4,False,False,[3],,3,1
6,3,False,False,[5],,2,1
7,6,False,False,[4],,3,1
8,1,False,False,[2],,3,1
