0,1,0.49091793123332805,False,0,,,
0,2,1.0421011745929718,False,5,,,
2,1,-0.2641514736071413,True,6,,,
0,3,-1.785940796136856,True,8,0,,
3,2,0.07169508934020996,False,9,,0,
3,4,0.29194384813308716,False,14,,0,
4,2,0.876371443271637,True,15,,,
0,3,-2.211035207731663,False,33,1,,
0,5,-0.34422779083251953,False,153,,,
5,3,0.34532538347131125,True,154,1,,
3,6,1.1128979921340942,False,180,0,0,
6,4,-1.4510816931724548,True,181,,0,
3,7,0.7971539795398712,True,209,0,0,
7,6,-1.7382080554962158,False,210,0,0,
0,3,-0.8858336366964739,True,729,2,,
0,8,-1.2086913585662842,False,4276,,,
8,5,1.9916061162948608,True,4277,,,
0,3,-0.4770673884341703,True,6313,3,,
7,9,1,True,7142,0,0,
9,6,-1.7382080554962158,True,7143,0,0,
8,3,-0.3469778726561332,True,9646,4,,
0,10,1,True,15540,0,,
10,8,-1.2086913585662842,True,15541,,0,
