73,-1.0,"[3.0, 2.0, 2.0, 1.0, 2.0, 2.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 2.0, 3.0, 2.0, 2.0, 5.333333253860474, 5.333333253860474, 0.8333332538604736, 0.8333332538604736, 0.8333332538604736, 2.3333332538604736, 2.3333332538604736, 2.3333332538604736, 2.3333332538604736, 8.0, 8.0, 8.0, 8.0, 8.0, 5.0, 5.0, 5.0, 5.0, 6.333333253860474, 6.333333253860474, 7.333333253860474, 7.333333253860474, 7.333333253860474]",-0.002792582417582376,"[-0.027357798165137608, -0.0026385224274406345, -0.0026385224274406345, -0.002346889952153112, -0.002057613168724281, -0.002057613168724281, -0.0010152574698028929, -0.0010152574698028929, -0.0010152574698028929, -0.0010152574698028929, -0.0010152574698028929, -0.0010152574698028929, -0.0030992761116855343, -0.002200000000000002, -0.0014682274247491483, -0.0009413773477518157, -0.0014690781796966022, -0.0017106741573033478, -0.0017106741573033478, -0.0012089965397923648, -0.0012089965397923648, -0.0012089965397923648, -0.0010550660792951326, -0.0010550660792951326, -0.0010550660792951326, -0.0010550660792951326, -0.001021954674220943, -0.001021954674220943, -0.001021954674220943, -0.001021954674220943, -0.001021954674220943, -0.009723127035830592, -0.0020242914979757094, -0.0020242914979757094, -0.0020242914979757094, -0.0018292220113851495, -0.0018292220113851495, -0.002792582417582376, -0.002792582417582376, -0.002792582417582376]",1.2600771431829787
8275,-1.0,"[9.0, 9.0, 9.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 5.3333330154418945, 5.3333330154418945, 5.3333330154418945, 5.3333330154418945, 4.8333330154418945, 5.266666412353516, 4.933332920074463, 5.3333330154418945, 4.666666507720947, 4.666666507720947, 4.666666507720947, 4.666666507720947, 4.666666507720947, 5.666666507720947, 4.666666507720947, 4.3333330154418945, 4.3333330154418945, 4.3333330154418945, 4.800000190734863, 4.800000190734863, 4.800000190734863, 4.4666666984558105, 3.5, 3.5, 3.5, 3.700000286102295, 3.700000286102295, 4.8333330154418945, 4.8333330154418945, 4.8333330154418945]",-0.0034602076124566764,"[-1.0, -1.0, -1.0, -0.06060606060606057, -0.02150537634408596, -0.02150537634408596, -0.02150537634408596, -0.02150537634408596, -0.02150537634408596, -0.02150537634408596, -0.0069930069930069306, -0.0069930069930069306, -0.0069930069930069306, -0.0069930069930069306, -0.06515217391304343, -0.054490909090909014, -0.04545454545454538, -0.020645833333333266, -0.0081580381471389, -0.0081580381471389, -0.0081580381471389, -0.01582978723404248, -0.01582978723404248, -0.003887159533073841, -0.002066115702479232, -0.02520512820512814, -0.02520512820512814, -0.015152284263959318, -0.022285714285714235, -0.022285714285714235, -0.014171428571428493, -0.00457665903890153, -0.013878504672897139, -0.013878504672897139, -0.012439330543932982, -0.00903636363636356, -0.00903636363636356, -0.0034602076124566764, -0.0034602076124566764, -0.0034602076124566764]",4.3428059215206005
5531,-1.0,"[5.0, 5.0, 3.3333332538604736, 3.3333332538604736, 3.3333332538604736, 3.3333332538604736, 3.3333332538604736, 2.3333332538604736, 1.3333330154418945, 1.3333330154418945, 1.3333330154418945, 1.3333330154418945, 1.3333330154418945, 1.3333330154418945, 1.3333330154418945, 1.3333330154418945, 1.3333330154418945, 1.3333330154418945, 1.3333330154418945, 2.3333330154418945, 3.3333330154418945, 3.3333330154418945, 3.3333330154418945, 3.3333334922790527, 3.3333330154418945, 2.3333334922790527, 2.3333334922790527, 2.3333334922790527, 2.3333334922790527, 2.3333334922790527, 2.3333334922790527, 2.3333334922790527, 2.3333334922790527, 2.3333334922790527, 2.3333334922790527, 2.3333334922790527, 2.3333334922790527, 5.8333330154418945, 5.8333330154418945, 5.8333330154418945]",-0.008399999999999928,"[-1.0, -1.0, -0.09999999999999996, -0.06451612903225802, -0.06451612903225802, -0.03999999999999995, -0.021661764705882294, -0.03192391304347823, -0.002457002457002365, -0.002457002457002365, -0.002457002457002365, -0.002457002457002365, -0.002457002457002365, -0.002457002457002365, -0.002457002457002365, -0.002457002457002365, -0.002457002457002365, -0.002457002457002365, -0.002457002457002365, -0.010478873239436554, -0.014705882352941116, -0.010810810810810744, -0.010810810810810744, -0.0111301115241635, -0.013793103448275794, -0.0127692307692307, -0.0127692307692307, -0.007381773399014693, -0.007381773399014693, -0.007381773399014693, -0.007381773399014693, -0.007381773399014693, -0.007381773399014693, -0.007381773399014693, -0.007381773399014693, -0.007381773399014693, -0.007381773399014693, -0.008399999999999928, -0.008399999999999928, -0.008399999999999928]",4.199705077879927
7000,-1.0,"[5.0, 5.0, 5.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 1.8333330154418945, 1.8333330154418945, 1.8333330154418945, 2.3333332538604736, 1.8333330154418945, 1.8333330154418945, 1.8333330154418945, 1.8333330154418945, 1.8333330154418945, 1.8333330154418945, 2.5, 3.866666793823242, 1.8333330154418945, 1.8333330154418945, 1.8333330154418945, 1.8333330154418945, 1.8333330154418945, 1.8333330154418945, 1.8333330154418945, 1.8333330154418945, 2.8333330154418945, 2.8333330154418945, 2.8333330154418945, 2.8333330154418945, 2.8333330154418945, 2.8333330154418945, 4.599999904632568, 3.8333330154418945]",-0.0014657836644591453,"[-0.023433070866141725, -0.023433070866141725, -0.023433070866141725, -0.0010266253869968746, -0.0010266253869968746, -0.0010266253869968746, -0.0010266253869968746, -0.0010266253869968746, -0.0010266253869968746, -0.0010266253869968746, -0.0010266253869968746, -0.0010266253869968746, -0.0015520958083832194, -0.0015520958083832194, -0.0015520958083832194, -0.0009671963095847812, -0.0015520958083832194, -0.0015520958083832194, -0.0015520958083832194, -0.0015520958083832194, -0.0015520958083832194, -0.0015520958083832194, -0.0015495716034271598, -0.0023837902264600727, -0.0009532710280373509, -0.0009532710280373509, -0.0009532710280373509, -0.0009532710280373509, -0.0009532710280373509, -0.0017224532224532005, -0.0022457044673539353, -0.0022457044673539353, -0.0021195286195286054, -0.0021195286195286054, -0.0021195286195286054, -0.0021195286195286054, -0.0021195286195286054, -0.0021195286195286054, -0.0012266666666666442, -0.0014657836644591453]",0.2971265032497132
5488,-1.0,"[4.0, 4.0, 4.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.8333330154418945, 2.6666665077209473, 3.6666665077209473, 2.6666665077209473, 2.6666665077209473, 3.5, 3.5, 5.0, 6.0, 6.0, 6.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]",-0.0022988505747125465,"[-1.0, -1.0, -1.0, -0.05993749999999998, -0.004255319148936102, -0.004255319148936102, -0.004255319148936102, -0.004255319148936102, -0.004255319148936102, -0.004255319148936102, -0.004255319148936102, -0.004255319148936102, -0.004255319148936102, -0.004255319148936102, -0.004255319148936102, -0.004255319148936102, -0.004255319148936102, -0.004255319148936102, -0.004255319148936102, -0.004255319148936102, -1.0, -0.013827906976744112, -0.013493212669683185, -0.004524962178517281, -0.004524962178517281, -0.0036697247706421326, -0.0036697247706421326, -0.0025316455696201647, -0.002478314745972646, -0.002478314745972646, -0.002478314745972646, -0.0022988505747125465, -0.0022988505747125465, -0.0022988505747125465, -0.0022988505747125465, -0.0022988505747125465, -0.0022988505747125465, -0.0022988505747125465, -0.0022988505747125465, -0.0022988505747125465]",3.3524072174927233
7219,-1.0,"[6.0, 6.0, 6.0, 4.0, 4.0, 4.0, 4.0, 4.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 2.3333330154418945, 2.3333330154418945, 2.3333330154418945, 2.0, 2.3333330154418945, 1.8333334922790527, 1.8333334922790527, 2.3333330154418945, 2.3333330154418945, 0.33333349227905273, 0.33333349227905273, 0.33333349227905273, 1.6666669845581055, 6.833333492279053, 4.199999809265137, 5.166666507720947, 5.166666507720947, 5.166666507720947, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]",-0.005139175257731856,"[-1.0, -1.0, -1.0, -0.04081632653061219, -0.004704866562009328, -0.0036917385943278725, -0.0036917385943278725, -0.0036917385943278725, -0.0029411764705881533, -0.0029411764705881533, -0.005221254355400608, -0.005221254355400608, -0.0022222222222221233, -0.0022222222222221233, -0.0063694267515923, -0.002237136465324286, -0.002237136465324286, -0.002237136465324286, -0.002061855670102986, -0.00864450867052015, -0.006310126582278397, -0.006310126582278397, -0.002079002079001973, -0.002079002079001973, -0.0035425531914892645, -0.0035425531914892645, -0.0035425531914892645, -0.006431330472102939, -0.0020120724346075368, -0.0021786492374726665, -0.0026455026455025595, -0.0026455026455025595, -0.0026455026455025595, -0.005139175257731856, -0.005139175257731856, -0.005139175257731856, -0.005139175257731856, -0.005139175257731856, -0.005139175257731856, -0.005139175257731856]",4.074541934925921
9852,-1.0,"[3.0, 2.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.6666665077209473, 1.0, 1.0, 1.0, 1.0, 0.33333325386047363, 0.33333325386047363, 0.33333325386047363, 0.33333325386047363, 0.33333325386047363, 0.33333325386047363, 0.33333325386047363, 0.33333325386047363, 0.33333325386047363, 1.8333332538604736, 2.3333332538604736, 4.0, 3.3333332538604736, 1.8333332538604736, 5.5, 5.5, 5.5, 2.0, 2.0, 7.0, 7.0, 7.0, 7.333333253860474, 7.333333253860474, 7.333333253860474]",-0.0012419804741980204,"[-0.01212145748987853, -0.008005347593582828, -0.0028509615384615405, -0.00263755458515284, -0.00263755458515284, -0.0023753424657534266, -0.0016939078751857274, -0.0013248532289627999, -0.0013248532289627999, -0.0013248532289627999, -0.0011013241220494713, -0.0013248532289627999, -0.0013248532289627999, -0.0013248532289627999, -0.0013248532289627999, -0.0009811932555122945, -0.0009528023598819737, -0.0009528023598819737, -0.0009528023598819737, -0.0009528023598819737, -0.0009528023598819737, -0.0009528023598819737, -0.0009528023598819737, -0.0009528023598819737, -0.002932568149210889, -0.0029266187050359586, -0.003004524886877808, -0.002932374100719411, -0.0029323741007194087, -0.002917225950782982, -0.002917225950782982, -0.002917225950782982, -0.002941007194244589, -0.002941007194244589, -0.0009656786271450403, -0.002636771300448407, -0.002636771300448407, -0.0012419804741980204, -0.0012419804741980204, -0.0012419804741980204]",-0.0023956416034056106
382,-1.0,"[5.0, 5.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 2.0, 3.0, 0.33333301544189453, 0.33333301544189453, 0.33333301544189453, 0.33333301544189453, 0.8333330154418945, 0.33333301544189453, 1.3333330154418945, 1.3333330154418945, 1.3333330154418945, 1.3333330154418945, 1.3333330154418945, 0.0, 0.0, 0.0, 0.0, 1.0, 1.6666665077209473, 1.6666665077209473, 1.6666665077209473, 1.6666665077209473, 1.6666665077209473, 1.6666665077209473, 1.6666665077209473, 1.6666665077209473, 1.6666665077209473, 1.6666665077209473, 3.0, 0.6666665077209473, 0.6666665077209473, 0.6666665077209473]",-0.005808139534883634,"[-1.0, -1.0, -0.14285714285714285, -0.08333333333333331, -0.06666666666666665, -0.014210526315789401, -0.014210526315789401, -0.014210526315789401, -0.005187499999999912, -0.018778481012658162, -0.0061102040816325654, -0.0061102040816325654, -0.007625954198473202, -0.007625954198473202, -0.00655798687089708, -0.007625954198473202, -0.004698113207547089, -0.004698113207547089, -0.004698113207547089, -0.004698113207547089, -0.004698113207547089, -0.00424504249291774, -0.00424504249291774, -0.00424504249291774, -0.00424504249291774, -0.003833546734955083, -0.0021834061135370163, -0.0021834061135370163, -0.0021834061135370163, -0.0021834061135370163, -0.0021834061135370163, -0.0021834061135370163, -0.0021834061135370163, -0.0021834061135370163, -0.0021834061135370163, -0.0021834061135370163, -0.004039083557951365, -0.005808139534883634, -0.005808139534883634, -0.005808139534883634]",5.115995809754082
1004,-1.0,"[7.0, 7.0, 5.0, 5.0, 5.0, 5.0, 4.0, 3.3333330154418945, 3.3333330154418945, 3.3333330154418945, 3.3333330154418945, 3.3333330154418945, 3.3333330154418945, 3.3333330154418945, 3.3333330154418945, 3.3333330154418945, 3.3333330154418945, 3.3333330154418945, 3.3333330154418945, 3.3333330154418945, 3.3333330154418945, 3.3333330154418945, 3.3333330154418945, 3.3333330154418945, 3.3333330154418945, 3.3333330154418945, 2.2142858505249023, 3.3333330154418945, 3.8333330154418945, 2.2142858505249023, 4.0333333015441895, 4.0333333015441895, 6.0, 6.0, 3.047618865966797, 3.047618865966797, 3.047618865966797, 2.047618865966797, 2.047618865966797, 4.5]",-0.005905138339920857,"[-1.0, -1.0, -0.008554285714285634, -0.008554285714285634, -0.008554285714285634, -0.008554285714285634, -0.008208791208791125, -0.002663115845539196, -0.002663115845539196, -0.002663115845539196, -0.002663115845539196, -0.002663115845539196, -0.0022988505747125487, -0.0022988505747125487, -0.0022988505747125487, -0.0022988505747125487, -0.0022988505747125487, -0.0022988505747125487, -0.0022988505747125487, -0.0022988505747125487, -0.0022988505747125487, -0.0022988505747125487, -0.0022988505747125487, -0.0022988505747125487, -0.0022988505747125487, -0.0022988505747125487, -0.002061855670102986, -0.0022988505747125487, -0.012730769230769176, -0.012347107438016461, -0.006217842323651371, -0.006217842323651371, -0.002328288707799672, -0.002328288707799672, -0.005882121807465543, -0.005882121807465543, -0.005882121807465543, -0.009903973509933701, -0.009903973509933701, -0.005905138339920857]",3.9633162998156966
9504,-1.0,"[5.0, 4.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 2.5, 2.5, 2.5, 2.5, 2.5, 2.5, 2.5, 2.5, 2.5, 2.5, 2.133333206176758, 2.0333333015441895, 2.0333333015441895, 2.0333333015441895, 2.6999998092651367, 2.6999998092651367, 3.5, 3.2333335876464844, 6.0, 3.6999998092651367, 3.5999999046325684, 4.599999904632568, 4.599999904632568, 5.699999809265137, 3.6999998092651367, 3.6999998092651367, 3.6999998092651367, 3.6999998092651367, 3.6999998092651367, 3.6999998092651367]",-0.005340425531914859,"[-0.15384615384615385, -0.07692307692307693, -0.02985074626865668, -0.02985074626865668, -0.02985074626865668, -0.024999999999999967, -0.024999999999999967, -0.024999999999999967, -0.024999999999999967, -0.024999999999999967, -0.001444444444444393, -0.004801204819277054, -0.019391999999999954, -0.0020668724279834906, -0.0020668724279834906, -0.0020668724279834906, -0.0020668724279834906, -0.0020668724279834906, -0.0020668724279834906, -0.0020668724279834906, -0.006924242424242429, -0.009919811320754677, -0.009919811320754677, -0.00991943127962081, -0.00881003584229385, -0.00881003584229385, -0.013162995594713643, -0.009740740740740701, -0.005872979214780545, -0.005518450184501803, -0.013162995594713643, -0.013162995594713643, -0.013162995594713643, -0.0014548148148147543, -0.005340425531914859, -0.005340425531914859, -0.005340425531914859, -0.005340425531914859, -0.005340425531914859, -0.005340425531914859]",0.8369446529308446
4971,-1.0,"[7.0, 7.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 4.0, 5.0, 4.333333253860474, 3.0, 4.333333253860474, 2.8333334922790527, 4.666666507720947, 4.0, 4.0, 3.3333330154418945, 3.3333330154418945, 3.6666665077209473, 4.0, 4.0, 2.1666665077209473, 4.0, 4.0, 5.266666412353516, 4.333333492279053, 4.333333492279053, 4.333333492279053, 4.333333492279053, 4.333333492279053, 4.333333492279053, 4.333333492279053, 5.266666412353516, 6.266666412353516, 6.366666316986084, 5.266666412353516]",-0.05164285714285707,"[-0.38000000000000006, -0.38000000000000006, -0.008314487632508766, -0.002849002849002766, -0.002849002849002766, -0.002849002849002766, -0.002849002849002766, -0.002849002849002766, -0.002849002849002766, -0.002849002849002766, -0.014374149659863892, -0.014374149659863892, -0.0022522522522521547, -0.01103184713375791, -0.008874999999999926, -0.00976470588235288, -0.0027929562433296694, -0.00410535405872186, -0.003999999999999931, -0.003999999999999931, -0.002531645569620162, -0.017319767441860406, -0.002141327623126236, -0.006661469933184759, -0.006661469933184759, -0.011425287356321775, -0.004306159420289774, -0.002162162162162061, -0.01066938775510197, -0.0027428180574554364, -0.0027428180574554364, -0.0027428180574554364, -0.0027428180574554364, -0.0027428180574554364, -0.0027428180574554364, -0.0027428180574554364, -0.003768253968253888, -0.006205821205821123, -0.008771812080536843, -0.05164285714285707]",5.120792719910918
5706,-1.0,"[6.0, 6.0, 4.0, 3.0, 3.0, 2.3333330154418945, 2.3333330154418945, 2.3333330154418945, 3.0, 3.0, 3.0, 2.6666665077209473, 2.6666665077209473, 2.8333330154418945, 2.8333330154418945, 2.8333330154418945, 2.133333206176758, 2.133333206176758, 2.133333206176758, 3.0, 3.0, 2.866666793823242, 2.866666793823242, 2.866666793823242, 2.866666793823242, 2.7714285850524902, 2.7714285850524902, 5.166666507720947, 2.9499998092651367, 2.9499998092651367, 4.8333330154418945, 6.5, 6.5, 6.5, 6.5, 6.5, 6.5, 6.5, 6.5, 7.666666507720947]",-0.01818292682926824,"[-1.0, -1.0, -0.0769230769230769, -0.05882352941176468, -0.04081632653061218, -0.02052413793103442, -0.010916058394160516, -0.0281037735849056, -0.03174603174603171, -0.03174603174603171, -0.03174603174603171, -0.005342245989304738, -0.005342245989304738, -0.0031582278481011574, -0.002173913043478159, -0.002173913043478159, -0.008667638483964936, -0.008667638483964936, -0.008667638483964936, -0.005355992844364836, -0.02093617021276589, -0.005482568807339351, -0.005940357852882606, -0.015183673469387685, -0.0035593824228027557, -0.004179916317991536, -0.004179916317991536, -0.010978021978021913, -0.0021739130434781594, -0.0021739130434781594, -0.04999999999999997, -0.031249999999999955, -0.031249999999999955, -0.021388489208633028, -0.021388489208633028, -0.021388489208633028, -0.021388489208633028, -0.021388489208633028, -0.021388489208633028, -0.01818292682926824]",4.961845129926823
2214,-1.0,"[4.0, 3.0, 3.0, 3.0, 1.3333332538604736, 1.3333332538604736, 1.3333332538604736, 1.3333332538604736, 1.3333332538604736, 1.3333332538604736, 1.3333332538604736, 1.3333332538604736, 1.3333332538604736, 1.3333332538604736, 1.3333332538604736, 1.6666665077209473, 1.6666665077209473, 1.6666665077209473, 1.6666665077209473, 1.6666665077209473, 1.6666665077209473, 0.33333301544189453, 0.33333301544189453, 0.33333301544189453, 1.3333330154418945, 1.3333330154418945, 5.133333206176758, 5.133333206176758, 5.133333206176758, 5.133333206176758, 5.133333206176758, 4.199999809265137, 5.133333206176758, 5.133333206176758, 5.133333206176758, 5.133333206176758, 5.133333206176758, 4.0, 5.0, 5.0]",-0.0036900369003690045,"[-0.03563855421686743, -0.005050505050505053, -0.005050505050505053, -0.005050505050505053, -0.00172994923857865, -0.00172994923857865, -0.0023482045701849236, -0.0023482045701849236, -0.0023482045701849236, -0.0023482045701849236, -0.0023482045701849236, -0.0023482045701849236, -0.0023482045701849236, -0.0016202635914332184, -0.0016202635914332184, -0.0014700075930143722, -0.0014700075930143722, -0.0014700075930143722, -0.0014700075930143722, -0.0014700075930143722, -0.0014700075930143722, -0.0011370192307691757, -0.0011370192307691757, -0.009255474452554688, -0.0068333333333332556, -0.0068333333333332556, -0.003696857670979669, -0.003696857670979669, -0.003696857670979669, -0.003696857670979669, -0.003696857670979669, -0.0009775853285786565, -0.003696857670979669, -0.003696857670979669, -0.003696857670979669, -0.003696857670979669, -0.0036900369003690045, -0.017094890510948875, -0.0036900369003690045, -0.0036900369003690045]",0
