0,1,-1.3714465099230593,False,0,,,
0,2,-0.05611133575439453,False,5,,,
2,1,-1.0709220069304293,True,6,,,
0,3,0.2563740015029907,True,8,0,,
3,2,1.260184496641159,False,9,,0,
3,4,2.181414484977722,True,14,,0,
4,2,-0.7216531038284302,True,15,,,
0,3,0.48779694654232375,False,33,1,,
0,5,0.402782678604126,True,153,,,
5,3,-0.5117732882499695,False,154,1,,
5,6,2.067250967025757,True,651,0,,
6,3,-0.5592916467022289,True,652,1,0,
3,4,1.1514393930074234,False,1314,,1,
5,4,1.3395850199664256,False,1452,,,
5,7,1.4607861042022705,True,1608,0,,
7,4,0.39524024724960327,True,1609,,0,
3,8,1.5300059914588928,True,4729,0,1,
8,4,-0.9628081078890305,True,4730,,0,
