2083,4451,2.1666669845581055,-0.004376367614879579,"[-0.6666666666666666, -0.10526315789473684, -0.06896551724137928, -0.012121212121212064, -0.012121212121212064, -0.012121212121212064, -0.012121212121212064, -0.012121212121212064, -0.012121212121212064, -0.012121212121212064, -0.012121212121212064, -0.012121212121212064, -0.012121212121212064, -0.012121212121212064, -0.012121212121212064, -0.012121212121212064, -0.004376367614879579, -0.004376367614879579, -0.004376367614879579, -0.004376367614879579, -0.004376367614879579, -0.004376367614879579, -0.004376367614879579, -0.004376367614879579, -0.004376367614879579, -0.004376367614879579, -0.004376367614879579, -0.004376367614879579, -0.004376367614879579, -0.004376367614879579, -0.004376367614879579, -0.004376367614879579, -0.004376367614879579, -0.004376367614879579, -0.004376367614879579, -0.004376367614879579, -0.004376367614879579, -0.004376367614879579, -0.004376367614879579, -0.004376367614879579]"
5921,9527,2.0,-1.0,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]"
7232,1375,1.8333330154418945,-0.0020242914979756,"[-0.0028449502133711803, -0.0028449502133711803, -0.0028449502133711803, -0.0028449502133711803, -0.0028449502133711803, -0.0020898641588295713, -0.0020898641588295713, -0.0020898641588295713, -0.0020898641588295713, -0.0020242914979756, -0.0020242914979756, -0.0020242914979756, -0.0020242914979756, -0.0020242914979756, -0.0020242914979756, -0.0020242914979756, -0.0020242914979756, -0.0020242914979756, -0.0020242914979756, -0.0020242914979756, -0.0020242914979756, -0.0020242914979756, -0.0020242914979756, -0.0020242914979756, -0.0020242914979756, -0.0020242914979756, -0.0020242914979756, -0.0020242914979756, -0.0020242914979756, -0.0020242914979756, -0.0020242914979756, -0.0020242914979756, -0.0020242914979756, -0.0020242914979756, -0.0020242914979756, -0.0020242914979756, -0.0020242914979756, -0.0020242914979756, -0.0020242914979756, -0.0020242914979756]"
1237,5881,4.666666507720947,-0.0021253985122209377,"[-0.06370212765957439, -0.006753393665158283, -0.006753393665158283, -0.0025510204081631753, -0.0025510204081631753, -0.0025510204081631753, -0.0025510204081631753, -0.0025510204081631753, -0.002427184466019324, -0.002427184466019324, -0.002427184466019324, -0.002427184466019324, -0.002427184466019324, -0.002427184466019324, -0.002427184466019324, -0.002427184466019324, -0.002427184466019324, -0.002427184466019324, -0.002427184466019324, -0.002427184466019324, -0.002427184466019324, -0.002427184466019324, -0.0021505376344085, -0.0021505376344085, -0.0021505376344085, -0.0021505376344085, -0.0021505376344085, -0.0021505376344085, -0.0021505376344085, -0.0021505376344085, -0.0021253985122209377, -0.0021253985122209377, -0.0021253985122209377, -0.0021253985122209377, -0.0021253985122209377, -0.0021253985122209377, -0.0021253985122209377, -0.0021253985122209377, -0.0021253985122209377, -0.0021253985122209377]"
2669,8981,2.2666664123535156,-0.635,"[-0.6666666666666666, -0.6666666666666666, -0.6666666666666666, -0.6666666666666666, -0.6666666666666666, -0.6666666666666666, -0.6666666666666666, -0.6666666666666666, -0.6666666666666666, -0.6666666666666666, -0.6666666666666666, -0.6666666666666666, -0.6666666666666666, -0.6666666666666666, -0.6666666666666666, -0.6666666666666666, -0.6666666666666666, -0.6666666666666666, -0.6666666666666666, -0.6666666666666666, -0.6666666666666666, -0.6666666666666666, -0.6666666666666666, -0.6666666666666666, -0.6666666666666666, -0.6666666666666666, -0.635, -0.635, -0.635, -0.635, -0.635, -0.635, -0.635, -0.635, -0.635, -0.635, -0.635, -0.635, -0.635, -0.635]"
3585,4838,4.666666507720947,-0.0034403361344537745,"[-0.00925925925925926, -0.005571030640668526, -0.005571030640668526, -0.005571030640668526, -0.005571030640668526, -0.005571030640668526, -0.005571030640668526, -0.005571030640668526, -0.005571030640668526, -0.005571030640668526, -0.005571030640668526, -0.005571030640668526, -0.005571030640668526, -0.005571030640668526, -0.005571030640668526, -0.005571030640668526, -0.005571030640668526, -0.005571030640668526, -0.005571030640668526, -0.005571030640668526, -0.005571030640668526, -0.005571030640668526, -0.005571030640668526, -0.005571030640668526, -0.005571030640668526, -0.0034403361344537745, -0.0034403361344537745, -0.0034403361344537745, -0.0034403361344537745, -0.0034403361344537745, -0.0034403361344537745, -0.0034403361344537745, -0.0034403361344537745, -0.0034403361344537745, -0.0034403361344537745, -0.0034403361344537745, -0.0034403361344537745, -0.0034403361344537745, -0.0034403361344537745, -0.0034403361344537745]"
4749,2015,2.6666665077209473,-0.0009738134206218898,"[-0.012541984732824408, -0.0012524590163934138, -0.0012524590163934138, -0.0012524590163934138, -0.0012524590163934138, -0.0012524590163934138, -0.0012524590163934138, -0.0012524590163934138, -0.0012524590163934138, -0.0012524590163934138, -0.0012524590163934138, -0.0012524590163934138, -0.0012524590163934138, -0.0012524590163934138, -0.0012524590163934138, -0.0012524590163934138, -0.000996555683122813, -0.000996555683122813, -0.000996555683122813, -0.000996555683122813, -0.000996555683122813, -0.000996555683122813, -0.000996555683122813, -0.000996555683122813, -0.000996555683122813, -0.000996555683122813, -0.000996555683122813, -0.000996555683122813, -0.000996555683122813, -0.0009738134206218898, -0.0009738134206218898, -0.0009738134206218898, -0.0009738134206218898, -0.0009738134206218898, -0.0009738134206218898, -0.0009738134206218898, -0.0009738134206218898, -0.0009738134206218898, -0.0009738134206218898, -0.0009738134206218898]"
3314,5896,1.3333332538604736,-0.0020703933747410947,"[-0.15384615384615383, -0.019578947368421, -0.019578947368421, -0.019578947368421, -0.019578947368421, -0.014449275362318792, -0.014449275362318792, -0.014449275362318792, -0.014449275362318792, -0.014449275362318792, -0.014449275362318792, -0.014449275362318792, -0.014449275362318792, -0.014449275362318792, -0.0020703933747410947, -0.0020703933747410947, -0.0020703933747410947, -0.0020703933747410947, -0.0020703933747410947, -0.0020703933747410947, -0.0020703933747410947, -0.0020703933747410947, -0.0020703933747410947, -0.0020703933747410947, -0.0020703933747410947, -0.0020703933747410947, -0.0020703933747410947, -0.0020703933747410947, -0.0020703933747410947, -0.0020703933747410947, -0.0020703933747410947, -0.0020703933747410947, -0.0020703933747410947, -0.0020703933747410947, -0.0020703933747410947, -0.0020703933747410947, -0.0020703933747410947, -0.0020703933747410947, -0.0020703933747410947, -0.0020703933747410947]"
5088,3542,3.1666669845581055,-0.00194073139974777,"[-0.014434782608695613, -0.00653369272237194, -0.004119929453262742, -0.004119929453262742, -0.004119929453262742, -0.004119929453262742, -0.004119929453262742, -0.004119929453262742, -0.004119929453262742, -0.002992009132420026, -0.0024038286235186263, -0.0024038286235186263, -0.0024038286235186263, -0.0024038286235186263, -0.0024038286235186263, -0.0024038286235186263, -0.0024038286235186263, -0.0024038286235186263, -0.0024038286235186263, -0.0024038286235186263, -0.002205071664829108, -0.002205071664829108, -0.002205071664829108, -0.002205071664829108, -0.002205071664829108, -0.002205071664829108, -0.002205071664829108, -0.00194073139974777, -0.00194073139974777, -0.00194073139974777, -0.00194073139974777, -0.00194073139974777, -0.00194073139974777, -0.00194073139974777, -0.00194073139974777, -0.00194073139974777, -0.00194073139974777, -0.00194073139974777, -0.00194073139974777, -0.00194073139974777]"
1257,7899,2.6666665077209473,-0.0014972972972972782,"[-0.0337840909090909, -0.01089010989010985, -0.0022542565266742286, -0.0022542565266742286, -0.0018420091324200787, -0.0018420091324200787, -0.0018420091324200787, -0.0018420091324200787, -0.0018420091324200787, -0.0018420091324200787, -0.0018420091324200787, -0.0018420091324200787, -0.0018420091324200787, -0.0018420091324200787, -0.0018420091324200787, -0.0018420091324200787, -0.0018420091324200787, -0.0018420091324200787, -0.0018420091324200787, -0.0018420091324200787, -0.0018420091324200787, -0.0014972972972972782, -0.0014972972972972782, -0.0014972972972972782, -0.0014972972972972782, -0.0014972972972972782, -0.0014972972972972782, -0.0014972972972972782, -0.0014972972972972782, -0.0014972972972972782, -0.0014972972972972782, -0.0014972972972972782, -0.0014972972972972782, -0.0014972972972972782, -0.0014972972972972782, -0.0014972972972972782, -0.0014972972972972782, -0.0014972972972972782, -0.0014972972972972782, -0.0014972972972972782]"
7332,4642,2.3333334922790527,-0.002141327623126339,"[-0.04604761904761902, -0.03293181818181813, -0.020027586206896507, -0.01534374999999995, -0.01534374999999995, -0.01534374999999995, -0.011499999999999963, -0.008084468664850108, -0.008084468664850108, -0.008084468664850108, -0.008084468664850108, -0.008084468664850108, -0.008084468664850108, -0.008084468664850108, -0.008084468664850108, -0.0029795134443021403, -0.002141327623126339, -0.002141327623126339, -0.002141327623126339, -0.002141327623126339, -0.002141327623126339, -0.002141327623126339, -0.002141327623126339, -0.002141327623126339, -0.002141327623126339, -0.002141327623126339, -0.002141327623126339, -0.002141327623126339, -0.002141327623126339, -0.002141327623126339, -0.002141327623126339, -0.002141327623126339, -0.002141327623126339, -0.002141327623126339, -0.002141327623126339, -0.002141327623126339, -0.002141327623126339, -0.002141327623126339, -0.002141327623126339, -0.002141327623126339]"
4510,2179,2.0,-0.003703703703703705,"[-0.013742331288343538, -0.013742331288343538, -0.013742331288343538, -0.004395604395604326, -0.004395604395604326, -0.004395604395604326, -0.004395604395604326, -0.004395604395604326, -0.004395604395604326, -0.004395604395604326, -0.004395604395604326, -0.004395604395604326, -0.004395604395604326, -0.004395604395604326, -0.004395604395604326, -0.004395604395604326, -0.004395604395604326, -0.004395604395604326, -0.004395604395604326, -0.004395604395604326, -0.004395604395604326, -0.004395604395604326, -0.004395604395604326, -0.003703703703703705, -0.003703703703703705, -0.003703703703703705, -0.003703703703703705, -0.003703703703703705, -0.003703703703703705, -0.003703703703703705, -0.003703703703703705, -0.003703703703703705, -0.003703703703703705, -0.003703703703703705, -0.003703703703703705, -0.003703703703703705, -0.003703703703703705, -0.003703703703703705, -0.003703703703703705, -0.003703703703703705]"
6949,6345,1.6666665077209473,-0.15800000000000003,"[-0.6666666666666666, -0.6666666666666666, -0.6666666666666666, -0.6666666666666666, -0.30300000000000005, -0.30300000000000005, -0.30300000000000005, -0.30300000000000005, -0.30300000000000005, -0.30300000000000005, -0.30300000000000005, -0.30300000000000005, -0.30300000000000005, -0.30300000000000005, -0.30300000000000005, -0.30300000000000005, -0.30300000000000005, -0.30300000000000005, -0.30300000000000005, -0.15800000000000003, -0.15800000000000003, -0.15800000000000003, -0.15800000000000003, -0.15800000000000003, -0.15800000000000003, -0.15800000000000003, -0.15800000000000003, -0.15800000000000003, -0.15800000000000003, -0.15800000000000003, -0.15800000000000003, -0.15800000000000003, -0.15800000000000003, -0.15800000000000003, -0.15800000000000003, -0.15800000000000003, -0.15800000000000003, -0.15800000000000003, -0.15800000000000003, -0.15800000000000003]"
4308,3971,6.5,-0.0012890961262553345,"[-0.049511111111111096, -0.00758620689655168, -0.00758620689655168, -0.005573085846867699, -0.005573085846867699, -0.005573085846867699, -0.00152457695406924, -0.00152457695406924, -0.00152457695406924, -0.00152457695406924, -0.00152457695406924, -0.00152457695406924, -0.00152457695406924, -0.00152457695406924, -0.00152457695406924, -0.00152457695406924, -0.00152457695406924, -0.00152457695406924, -0.00152457695406924, -0.00152457695406924, -0.00152457695406924, -0.00152457695406924, -0.00152457695406924, -0.00152457695406924, -0.00152457695406924, -0.00152457695406924, -0.00152457695406924, -0.00152457695406924, -0.00152457695406924, -0.00152457695406924, -0.00152457695406924, -0.00152457695406924, -0.00152457695406924, -0.0012890961262553345, -0.0012890961262553345, -0.0012890961262553345, -0.0012890961262553345, -0.0012890961262553345, -0.0012890961262553345, -0.0012890961262553345]"
3174,7089,4.8333330154418945,-1.0,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]"
2590,1217,2.3333332538604736,-0.0030534351145037083,"[-0.043478260869565175, -0.013245033112582698, -0.009615384615384508, -0.009615384615384508, -0.009615384615384508, -0.009615384615384508, -0.009615384615384508, -0.00463467492260051, -0.00463467492260051, -0.00463467492260051, -0.00463467492260051, -0.00463467492260051, -0.00463467492260051, -0.00463467492260051, -0.00463467492260051, -0.00463467492260051, -0.00463467492260051, -0.00463467492260051, -0.00463467492260051, -0.00463467492260051, -0.00463467492260051, -0.00463467492260051, -0.00463467492260051, -0.00463467492260051, -0.00463467492260051, -0.00463467492260051, -0.00463467492260051, -0.00463467492260051, -0.0038240917782025926, -0.0038240917782025926, -0.0038240917782025926, -0.0038240917782025926, -0.0038240917782025926, -0.0038240917782025926, -0.0038240917782025926, -0.0030534351145037083, -0.0030534351145037083, -0.0030534351145037083, -0.0030534351145037083, -0.0030534351145037083]"
4192,998,1.0,-0.6666666666666666,"[-0.6666666666666666, -0.6666666666666666, -0.6666666666666666, -0.6666666666666666, -0.6666666666666666, -0.6666666666666666, -0.6666666666666666, -0.6666666666666666, -0.6666666666666666, -0.6666666666666666, -0.6666666666666666, -0.6666666666666666, -0.6666666666666666, -0.6666666666666666, -0.6666666666666666, -0.6666666666666666, -0.6666666666666666, -0.6666666666666666, -0.6666666666666666, -0.6666666666666666, -0.6666666666666666, -0.6666666666666666, -0.6666666666666666, -0.6666666666666666, -0.6666666666666666, -0.6666666666666666, -0.6666666666666666, -0.6666666666666666, -0.6666666666666666, -0.6666666666666666, -0.6666666666666666, -0.6666666666666666, -0.6666666666666666, -0.6666666666666666, -0.6666666666666666, -0.6666666666666666, -0.6666666666666666, -0.6666666666666666, -0.6666666666666666, -0.6666666666666666]"
4079,7836,2.0,-0.0012254831782390516,"[-0.05012068965517241, -0.004721014492753576, -0.004721014492753576, -0.004721014492753576, -0.0032404255319148706, -0.001362204724409425, -0.001362204724409425, -0.001362204724409425, -0.001362204724409425, -0.001362204724409425, -0.001362204724409425, -0.001362204724409425, -0.001362204724409425, -0.001362204724409425, -0.001362204724409425, -0.001362204724409425, -0.001362204724409425, -0.001362204724409425, -0.001362204724409425, -0.001362204724409425, -0.001362204724409425, -0.001362204724409425, -0.001362204724409425, -0.001362204724409425, -0.001362204724409425, -0.001362204724409425, -0.001362204724409425, -0.001362204724409425, -0.0012254831782390516, -0.0012254831782390516, -0.0012254831782390516, -0.0012254831782390516, -0.0012254831782390516, -0.0012254831782390516, -0.0012254831782390516, -0.0012254831782390516, -0.0012254831782390516, -0.0012254831782390516, -0.0012254831782390516, -0.0012254831782390516]"
4054,9910,0.33333349227905273,-0.003676470588235296,"[-0.016528925619834715, -0.016528925619834715, -0.006410256410256412, -0.006410256410256412, -0.006410256410256412, -0.004329004329004331, -0.004329004329004331, -0.004329004329004331, -0.004329004329004331, -0.004329004329004331, -0.004329004329004331, -0.004329004329004331, -0.004329004329004331, -0.004329004329004331, -0.004329004329004331, -0.004329004329004331, -0.004329004329004331, -0.004329004329004331, -0.004329004329004331, -0.004329004329004331, -0.004329004329004331, -0.004329004329004331, -0.004329004329004331, -0.004329004329004331, -0.004329004329004331, -0.004329004329004331, -0.004329004329004331, -0.004329004329004331, -0.003676470588235296, -0.003676470588235296, -0.003676470588235296, -0.003676470588235296, -0.003676470588235296, -0.003676470588235296, -0.003676470588235296, -0.003676470588235296, -0.003676470588235296, -0.003676470588235296, -0.003676470588235296, -0.003676470588235296]"
7768,9379,7.8333330154418945,-0.6666666666666666,"[-0.6666666666666666, -0.6666666666666666, -0.6666666666666666, -0.6666666666666666, -0.6666666666666666, -0.6666666666666666, -0.6666666666666666, -0.6666666666666666, -0.6666666666666666, -0.6666666666666666, -0.6666666666666666, -0.6666666666666666, -0.6666666666666666, -0.6666666666666666, -0.6666666666666666, -0.6666666666666666, -0.6666666666666666, -0.6666666666666666, -0.6666666666666666, -0.6666666666666666, -0.6666666666666666, -0.6666666666666666, -0.6666666666666666, -0.6666666666666666, -0.6666666666666666, -0.6666666666666666, -0.6666666666666666, -0.6666666666666666, -0.6666666666666666, -0.6666666666666666, -0.6666666666666666, -0.6666666666666666, -0.6666666666666666, -0.6666666666666666, -0.6666666666666666, -0.6666666666666666, -0.6666666666666666, -0.6666666666666666, -0.6666666666666666, -0.6666666666666666]"
583,5527,3.5,-0.0009765177548682368,"[-0.04331818181818179, -0.02513333333333332, -0.02513333333333332, -0.014721804511278172, -0.014721804511278172, -0.003358333333333285, -0.003358333333333285, -0.003358333333333285, -0.003358333333333285, -0.003358333333333285, -0.003358333333333285, -0.003358333333333285, -0.003358333333333285, -0.003358333333333285, -0.003358333333333285, -0.003358333333333285, -0.003358333333333285, -0.003358333333333285, -0.0013779359430604668, -0.0013779359430604668, -0.0013779359430604668, -0.0013779359430604668, -0.0013779359430604668, -0.0013779359430604668, -0.0013779359430604668, -0.0013779359430604668, -0.0013779359430604668, -0.0013779359430604668, -0.0013779359430604668, -0.0013779359430604668, -0.0013779359430604668, -0.0013779359430604668, -0.0009765177548682368, -0.0009765177548682368, -0.0009765177548682368, -0.0009765177548682368, -0.0009765177548682368, -0.0009765177548682368, -0.0009765177548682368, -0.0009765177548682368]"
3716,5806,1.3333330154418945,-0.0021436227224007546,"[-0.11180769230769227, -0.009631067961164945, -0.009631067961164945, -0.009631067961164945, -0.009631067961164945, -0.009631067961164945, -0.009631067961164945, -0.009631067961164945, -0.009631067961164945, -0.009631067961164945, -0.0021436227224007546, -0.0021436227224007546, -0.0021436227224007546, -0.0021436227224007546, -0.0021436227224007546, -0.0021436227224007546, -0.0021436227224007546, -0.0021436227224007546, -0.0021436227224007546, -0.0021436227224007546, -0.0021436227224007546, -0.0021436227224007546, -0.0021436227224007546, -0.0021436227224007546, -0.0021436227224007546, -0.0021436227224007546, -0.0021436227224007546, -0.0021436227224007546, -0.0021436227224007546, -0.0021436227224007546, -0.0021436227224007546, -0.0021436227224007546, -0.0021436227224007546, -0.0021436227224007546, -0.0021436227224007546, -0.0021436227224007546, -0.0021436227224007546, -0.0021436227224007546, -0.0021436227224007546, -0.0021436227224007546]"
4314,6190,2.190476417541504,-0.0020661157024792326,"[-1.0, -0.025810344827586144, -0.023480314960629866, -0.023480314960629866, -0.01304803493449775, -0.011661478599221727, -0.011661478599221727, -0.006349206349206292, -0.002886002886002804, -0.002886002886002804, -0.002886002886002804, -0.002886002886002804, -0.002886002886002804, -0.002886002886002804, -0.002886002886002804, -0.0021344717182496305, -0.0021344717182496305, -0.0021344717182496305, -0.0021344717182496305, -0.0021344717182496305, -0.0021344717182496305, -0.0021344717182496305, -0.0021344717182496305, -0.0021344717182496305, -0.0021344717182496305, -0.0021344717182496305, -0.0021344717182496305, -0.0021344717182496305, -0.0021344717182496305, -0.0021344717182496305, -0.0021344717182496305, -0.0021344717182496305, -0.0020661157024792326, -0.0020661157024792326, -0.0020661157024792326, -0.0020661157024792326, -0.0020661157024792326, -0.0020661157024792326, -0.0020661157024792326, -0.0020661157024792326]"
8492,4522,3.3333330154418945,-0.0022962112514350354,"[-0.007280487804877966, -0.007280487804877966, -0.007280487804877966, -0.007280487804877966, -0.007280487804877966, -0.007280487804877966, -0.007280487804877966, -0.007280487804877966, -0.007280487804877966, -0.007280487804877966, -0.007280487804877966, -0.007280487804877966, -0.007280487804877966, -0.007280487804877966, -0.007280487804877966, -0.004597701149425219, -0.004597701149425219, -0.004597701149425219, -0.004597701149425219, -0.004597701149425219, -0.0028208744710859508, -0.0028208744710859508, -0.0028208744710859508, -0.0028208744710859508, -0.0028208744710859508, -0.0028208744710859508, -0.0028208744710859508, -0.0028208744710859508, -0.0028208744710859508, -0.0028208744710859508, -0.002344665885111277, -0.002344665885111277, -0.0022962112514350354, -0.0022962112514350354, -0.0022962112514350354, -0.0022962112514350354, -0.0022962112514350354, -0.0022962112514350354, -0.0022962112514350354, -0.0022962112514350354]"
