0,0,False,True,"[2, 2]",,6,1
1,5,True,False,[],,6,0
2,1,False,False,"[3, 1]",,5,2
3,2,False,False,[4],,5,1
4,3,False,False,[5],,4,1
5,4,False,False,[1],,2,1
