0,1,-2.501213242377359,False,0,,,
0,2,-0.5899173021316528,False,2,0,,
2,1,1.5081297978758812,False,3,,0,
2,3,-0.30341029167175293,False,115,0,0,
3,1,0.5531615242362022,False,116,,0,
2,4,-0.07982051372528076,True,169,0,0,
4,3,2.3447043895721436,True,170,0,,
0,5,1.6310147047042847,False,203,0,,
5,2,0.9579573273658752,True,204,0,,
3,6,0.9113398492336273,True,1821,,0,
6,1,0.543327271938324,True,1822,,,
0,7,0.9513641819357872,True,11346,0,,
7,5,0.6641008257865906,True,11347,0,,
