0,1,1.7163021666154081,False,0,,,
0,2,-0.9895657300949097,False,5,,,
2,1,-0.7587986188784426,True,6,,,
0,3,-0.38990809163078666,True,8,0,,
3,2,1.4938965886831284,False,9,,0,
3,4,1.2574374675750732,False,14,,0,
4,2,0.8230072259902954,False,15,,,
0,3,2.657611652391018,False,33,1,,
0,5,2.256513811647892,True,153,,,
5,3,0.27103888988494873,False,154,1,,
5,6,-0.899177685379982,True,651,0,,
6,3,0.7547032303381573,True,652,1,0,
3,7,1.669540673494339,True,2357,0,0,
7,4,-0.42754504084587097,True,2358,,,
6,1,-0.12149715586467602,True,7610,,0,
4,8,-1.7545833587646484,True,10642,,,
8,2,3.205227851867676,True,10643,,,
