0,1,-0.8243981796160524,False,0,,,
0,2,3.082762658596039,False,5,,,
2,1,0.2036340710863287,True,6,,,
0,3,-0.2548913061618805,True,8,0,,
3,2,1.7446856796741486,False,9,,0,
3,4,-1.0712997913360596,False,14,,0,
4,2,-0.6554623246192932,False,15,,,
0,3,-0.2861222185921062,False,33,1,,
0,5,0.1423218846321106,True,153,,,
5,3,0.6009729943442952,False,154,1,,
3,6,-0.05538511276245117,False,180,0,0,
6,4,-0.4604591727256775,False,181,,0,
3,7,1.4412575960159302,True,209,0,0,
7,6,1.5675786137580872,True,210,0,0,
4,8,-0.41561388969421387,True,541,0,,
8,2,-0.23510867357254028,False,542,,0,
3,4,-0.4665325675290899,True,804,,1,
8,9,0.9456945061683655,True,1580,0,0,
9,2,0.02396482229232788,True,1581,,,
5,10,-0.8082846999168396,False,1673,0,,
10,3,-0.528586820585667,True,1674,1,0,
7,9,-1.1734123441147553,True,3215,1,0,
5,11,0.338232159614563,True,11220,0,,
11,10,0.6436163783073425,True,11221,0,,
6,12,1.0243508499115705,True,12684,0,0,
12,4,1.0526380836963654,True,12685,,,
