0,0,False,True,"[2, 5]",,6,1
1,6,True,False,[],,6,0
2,3,False,False,[3],,5,2
3,4,False,False,[4],,4,1
4,5,False,False,[1],,4,1
5,1,False,False,[6],,4,2
6,2,False,False,[2],,2,1
