0,0,False,True,"[4, 6, 10]",,6,1
1,6,True,False,[],,6,0
2,5,False,False,[1],,5,2
3,4,False,False,[2],,3,2
4,1,False,False,"[2, 7]",,5,1
5,3,False,False,"[3, 9]",,2,1
6,1,False,False,[8],,5,1
7,5,False,False,[1],,3,2
8,2,False,False,[3],,3,1
9,4,False,False,[7],,4,1
10,1,False,False,[11],,3,1
11,2,False,False,[5],,3,1
